work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_location,remote_ratio,company_location,company_size,employee_residence
2022,Senior,Full Time,Machine Learning,275000,USD,275000,CA,0,Canada,Small,Canada
2023,Senior,Freelence,Machine Learning,50000,USD,50000,UA,50,Ukraine,Small,Ukraine
2023,Mid-level,Full Time,Machine Learning,280700,USD,280700,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,150450,USD,150450,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Scientist,70000,CAD,51753,CA,100,Canada,Large,Canada
2023,Senior,Full Time,Data Architect,250500,USD,250500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Architect,159500,USD,159500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,115000,USD,115000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,140000,USD,140000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,120000,USD,120000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Scientist,130001,USD,130001,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Scientist,71907,USD,71907,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,93918,USD,93918,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,51962,USD,51962,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,175000,USD,175000,CA,100,Canada,Medium,Canada
2023,Senior,Full Time,Data Analyst,135000,USD,135000,CA,100,Canada,Medium,Canada
2023,Entry-level,Full Time,Data Engineer,85000,USD,85000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,65000,USD,65000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,257000,USD,257000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,147000,USD,147000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,222000,USD,222000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,175000,USD,175000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,203000,USD,203000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,133200,USD,133200,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Scientist,213660,USD,213660,US,0,USA,Large,USA
2023,Entry-level,Full Time,Data Scientist,130760,USD,130760,US,0,USA,Large,USA
2023,Senior,Full Time,Data Engineer,221000,USD,221000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,147000,USD,147000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,80000,USD,80000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,238000,USD,238000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,156000,USD,156000,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,304000,USD,304000,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,199000,USD,199000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,45000,EUR,48289,ES,100,Spain,Medium,Spain
2023,Senior,Full Time,Data Engineer,150000,USD,150000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,130000,USD,130000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,110000,USD,110000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,90000,USD,90000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,75000,USD,75000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,161200,GBP,195895,GB,0,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Data Scientist,84570,GBP,102772,GB,0,United Kingdom,Medium,United Kingdom
2023,Senior,Full Time,Data Engineer,240000,USD,240000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,183600,USD,183600,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,130000,USD,130000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,80000,USD,80000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,250000,USD,250000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,150000,USD,150000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,160000,USD,160000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,120000,USD,120000,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,289076,USD,289076,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,202353,USD,202353,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,155000,USD,155000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,106000,USD,106000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,200000,USD,200000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,160000,USD,160000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,157750,USD,157750,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,104650,USD,104650,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,180000,USD,180000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,200000,USD,200000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,145000,USD,145000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,68000,USD,68000,US,0,USA,Large,USA
2023,Entry-level,Full Time,Data Engineer,60000,USD,60000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,45000,EUR,48289,ES,0,Spain,Medium,Spain
2023,Senior,Full Time,Data Scientist,36000,EUR,38631,ES,0,Spain,Medium,Spain
2023,Entry-level,Full Time,Data Engineer,85000,USD,85000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,65000,USD,65000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,125000,USD,125000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,90000,USD,90000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,105000,USD,105000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,90000,USD,90000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,179820,USD,179820,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,143860,USD,143860,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,135000,USD,135000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,105500,USD,105500,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Machine Learning,155000,USD,155000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Machine Learning,125000,USD,125000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,241000,USD,241000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,181000,USD,181000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,252000,USD,252000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,154000,USD,154000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Architect,180000,USD,180000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Architect,155000,USD,155000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,191765,USD,191765,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,134236,USD,134236,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,175000,USD,175000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,145000,USD,145000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,237000,USD,237000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,145000,USD,145000,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Machine Learning,155000,USD,155000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Machine Learning,125000,USD,125000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,80000,USD,80000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,70000,USD,70000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,146000,USD,146000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,75000,USD,75000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,64200,USD,64200,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,56100,USD,56100,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,170000,USD,170000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,130000,USD,130000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,208450,USD,208450,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,170550,USD,170550,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,125000,USD,125000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,100000,USD,100000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,200000,USD,200000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,170000,USD,170000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,171250,USD,171250,IE,0,Ireland,Medium,Ireland
2023,Senior,Full Time,Data Scientist,113750,USD,113750,IE,0,Ireland,Medium,Ireland
2023,Senior,Full Time,Data Scientist,222200,USD,222200,US,0,USA,Large,USA
2023,Senior,Full Time,Data Scientist,136000,USD,136000,US,0,USA,Large,USA
2023,Senior,Full Time,Data Scientist,260000,USD,260000,US,0,USA,Large,USA
2023,Senior,Full Time,Data Scientist,136000,USD,136000,US,0,USA,Large,USA
2023,Senior,Full Time,Data Analyst,153600,USD,153600,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,100500,USD,100500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,205000,USD,205000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,184000,USD,184000,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,115000,USD,115000,CA,100,Canada,Medium,Canada
2023,Senior,Full Time,Machine Learning,95000,USD,95000,CA,100,Canada,Medium,Canada
2023,Mid-level,Full Time,Data Analyst,182500,USD,182500,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,121500,USD,121500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,203100,USD,203100,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,114500,USD,114500,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,60000,GBP,72914,GB,0,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Data Analyst,45000,GBP,54685,GB,0,United Kingdom,Medium,United Kingdom
2023,Senior,Full Time,Data Engineer,252000,USD,252000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,129000,USD,129000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,92700,USD,92700,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,61800,USD,61800,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,160000,USD,160000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,130000,USD,130000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,258000,USD,258000,CA,0,Canada,Medium,Canada
2023,Senior,Full Time,Data Scientist,190000,USD,190000,CA,0,Canada,Medium,Canada
2023,Senior,Full Time,Data Scientist,170000,USD,170000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,135000,USD,135000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Architect,167500,USD,167500,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Architect,106500,USD,106500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,195000,USD,195000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,160000,USD,160000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,146000,USD,146000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,75000,USD,75000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,57000,EUR,59888,NL,100,Netherland,Large,Netherland
2023,Expert,Full Time,Data Engineer,286000,USD,286000,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,207000,USD,207000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,100000,USD,100000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,80000,USD,80000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,223250,USD,223250,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,178600,USD,178600,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,353200,USD,353200,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,249300,USD,249300,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,230000,USD,230000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,220000,USD,220000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,297300,USD,297300,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,198200,USD,198200,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,210000,USD,210000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,151800,USD,151800,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,200000,USD,200000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,170000,USD,170000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,317070,USD,317070,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,170730,USD,170730,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,128000,USD,128000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,81500,USD,81500,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,20000,EUR,21461,ES,0,Spain,Medium,Spain
2023,Senior,Full Time,Machine Learning,108000,USD,108000,UA,0,Ukraine,Medium,Ukraine
2023,Senior,Full Time,Machine Learning,60000,USD,60000,UA,0,Ukraine,Medium,Ukraine
2023,Mid-level,Full Time,Machine Learning,134000,USD,134000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,124000,USD,124000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,171250,USD,171250,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,113750,USD,113750,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,165000,USD,165000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,132300,USD,132300,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,225000,USD,225000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,175000,USD,175000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,230000,USD,230000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,124500,USD,124500,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,247500,USD,247500,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,172200,USD,172200,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,175000,USD,175000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,145000,USD,145000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,148700,USD,148700,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,125600,USD,125600,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,115000,USD,115000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,200000,USD,200000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,150000,USD,150000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Machine Learning,160000,USD,160000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Machine Learning,120000,USD,120000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,185000,USD,185000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,120250,USD,120250,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,275300,USD,275300,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,183000,USD,183000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Architect,170000,USD,170000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Architect,125000,USD,125000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Architect,167500,USD,167500,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Architect,106500,USD,106500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,250000,USD,250000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,200000,USD,200000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,135000,USD,135000,US,50,USA,Large,USA
2023,Senior,Full Time,Machine Learning,1500000,ILS,423834,IL,0,Isreal,Large,Isreal
2023,Senior,Full Time,Machine Learning,216000,USD,216000,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,184000,USD,184000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,180000,USD,180000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,165000,USD,165000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,143865,USD,143865,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,115092,USD,115092,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,130000,USD,130000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,90000,USD,90000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,173000,USD,173000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,132000,USD,132000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,208049,USD,208049,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,128500,USD,128500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,179820,USD,179820,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,143860,USD,143860,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,167500,USD,167500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,106500,USD,106500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,275300,USD,275300,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,183500,USD,183500,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,149600,USD,149600,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,102000,USD,102000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,145000,USD,145000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,100000,USD,100000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,190000,USD,190000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,95000,USD,95000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,153600,USD,153600,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,106800,USD,106800,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,90000,EUR,96578,IE,0,Ireland,Medium,Ireland
2023,Mid-level,Full Time,Data Scientist,75000,EUR,80481,IE,0,Ireland,Medium,Ireland
2023,Mid-level,Full Time,Data Analyst,128000,USD,128000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,85000,USD,85000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,151000,USD,151000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,140000,USD,140000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,275300,USD,275300,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,183500,USD,183500,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,220000,USD,220000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,170000,USD,170000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,135000,USD,135000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,105500,USD,105500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,100000,USD,100000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,80000,USD,80000,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Scientist,7000,USD,7000,GH,0,Ghana,Small,Ghana
2023,Entry-level,Full Time,Machine Learning,40000,EUR,42923,DE,50,Germany,Medium,Germany
2023,Senior,Full Time,Data Engineer,160000,USD,160000,CA,100,Canada,Medium,Canada
